,Un_Named,Date,Infrastructure_Machineries,Daily_Sales _Percentage,Daily_Sales_Quantity,Market_Share,Political,Marketing,Budget,Customer_Id,Region
1360,1360,,Compactors,-0.030620333,-6,35,1,0,10074.14,CUST01361,Courtneychester
1361,1361,8/15/2019,Tele Handlers ,0.030620333,17,35,1,0,10074.14,CUST01362,Taraland
1362,1362,8/16/2019,Backhoe Loader,0.032464403,41,35,1,0,10074.14,CUST01363,North Carl
1363,1363,8/16/2019,Excavators(crawler),0.032464403,22,35,1,0,10074.14,CUST01364,East Alexis
1364,1364,Loaders (Wheeled),8/16/2019,0.032464403,28,35,1,0,10074.14,CUST01365,Anthonystad
1365,1365,8/16/2019,invalid_data,0.032464403,28,35,1,0,10074.14,CUST01366,New Laurieshire
1366,1366,8/16/2019,Compactors,0.032464403,19,35,1,0,10074.14,CUST01367,Port Scotttown
1367,1367,8/16/2019,Tele Handlers ,0.032464403,4,35,1,0,10074.14,CUST01368,Gravesstad
1368,1368,8/17/2019,Backhoe Loader,0.0378373,3518,35000,1,0,10074.14,CUST01369,Lake Eugene
1369,1369,8/17/2019,Excavators(crawler),0.0378373,31,35,1,0,10074.14,CUST01370,Clinebury
1370,1370,,Loaders (Wheeled),0.0378373,28,35,1,0,10074.14,CUST01371,East Elizabeth
1371,1371,8/17/2019,Skid Steer Loaders,0.0378373,24,35,1,0,10074.14,CUST01372,Dominguezmouth
1372,1372,8/17/2019,Compactors,0.0378373,31,35,1,0,10074.14,CUST01373,Holmesview
1373,1373,8/17/2019,Tele Handlers ,0.0378373,26,35,1,0,10074.14,CUST01374,Jenniferstad
1374,1374,8/18/2019,Backhoe Loader,0.03203027,21,35,1,0,10074.14,CUST01375,Port Stacyland
1375,1375,3/15/2025,Excavators(crawler),0.03203027,29,35,1,0,10074.14,CUST01376,North Kristenfurt
1376,1376,8/18/2019,Loaders (Wheeled),0.03203027,25,35,1,0,10074.14,CUST01377,Shawhaven
1377,1377,8/18/2019,Skid Steer Loaders,0.03203027,-4,35,1,0,10074.14,CUST01378,Gillfort
1378,1378,8/18/2019,Compactors,0.03203027,2,35,1,0,10074.14,CUST01379,Tammyland
1379,1379,8/18/2019,Tele Handlers ,0.03203027,20,35,1,0,10074.14,CUST01380,Richardhaven
1380,1380,,invalid_data,-0.029959176,-23,35,1,0,10074.14,CUST01381,North Ryan
1381,1381,8/19/2019,Excavators(crawler),0.029959176,27,35,1,0,10074.14,CUST01382,Bobbymouth
1382,1382,8/19/2019,Loaders (Wheeled),0.029959176,34,35,1,0,10074.14,CUST01383,New Rhondamouth
1383,1383,8/19/2019,Skid Steer Loaders,0.029959176,14,35,1,0,10074.14,CUST01384,Masonville
1384,1384,8/19/2019,Compactors,0.029959176,6,35,1,0,10074.14,CUST01385,West Bethfurt
1385,1385,8/19/2019,Tele Handlers ,0.029959176,27,35,1,0,10074.14,CUST01386,North Lisa
1386,1386,Backhoe Loader,8/20/2019,0.034874042,3521,35000,1,0,10074.14,CUST01387,Harrisonstad
1387,1387,8/20/2019,Excavators(crawler),0.034874042,21,35,1,0,10074.14,CUST01388,Fischerbury
1388,1388,8/20/2019,Loaders (Wheeled),0.034874042,36,35,1,0,10074.14,CUST01389,Alanville
1389,1389,8/20/2019,Skid Steer Loaders,0.034874042,40,35,1,0,10074.14,CUST01390,South Carlymouth
1390,1390,,Compactors,0.034874042,12,35,1,0,10074.14,CUST01391,South Kristy
1391,1391,8/20/2019,Tele Handlers ,0.034874042,21,35,1,0,10074.14,CUST01392,West Kennethview
1392,1392,8/21/2019,Backhoe Loader,0.02726277,16,35,1,0,10074.14,CUST01393,North Michellebury
1393,1393,8/21/2019,Excavators(crawler),0.02726277,35,35,1,0,10074.14,CUST01394,Meyerburgh
1394,1394,8/21/2019,Loaders (Wheeled),0.02726277,9,35,1,0,10074.14,CUST01395,Port Jillmouth
1395,1395,8/21/2019,invalid_data,0.02726277,-6,35,1,0,10074.14,CUST01396,North Joseph
1396,1396,8/21/2019,Compactors,0.02726277,16,35,1,0,10074.14,CUST01397,Sanchezport
1397,1397,8/21/2019,Tele Handlers ,0.02726277,26,35,1,0,10074.14,CUST01398,Orrmouth
1398,1398,8/22/2019,Backhoe Loader,0.029110823,22,35,1,0,10074.14,CUST01399,West Mariastad
1399,1399,8/22/2019,Excavators(crawler),0.029110823,18,35,1,0,10074.14,CUST01400,East Aprilmouth
1400,1400,3/15/2025,Loaders (Wheeled),-0.029110823,-16,35,1,0,10074.14,CUST01401,New Richard
1401,1401,8/22/2019,Skid Steer Loaders,0.029110823,2,35,1,0,10074.14,CUST01402,North Dennisshire
1402,1402,8/22/2019,Compactors,0.029110823,23,35,1,0,10074.14,CUST01403,South Ericside
1403,1403,8/22/2019,Tele Handlers ,0.029110823,25,35,1,0,10074.14,CUST01404,Margaretville
1404,1404,8/23/2019,Backhoe Loader,0.027370308,3519,35000,1,0,10074.14,CUST01405,Craigshire
1405,1405,8/23/2019,Excavators(crawler),0.027370308,31,35,1,0,10074.14,CUST01406,South Antonio
1406,1406,8/23/2019,Loaders (Wheeled),0.027370308,20,35,1,0,10074.14,CUST01407,Sarahville
1407,1407,8/23/2019,Skid Steer Loaders,0.027370308,11,35,1,0,10074.14,CUST01408,Davisberg
1408,1408,Compactors,8/23/2019,0.027370308,25,35,1,0,10074.14,CUST01409,North Christopher
1409,1409,8/23/2019,Tele Handlers ,0.027370308,27,35,1,0,10074.14,CUST01410,Olsonbury
1410,1410,,invalid_data,0.033687145,13,35,1,0,10074.14,CUST01411,Howardhaven
1411,1411,8/24/2019,Excavators(crawler),0.033687145,24,35,1,0,10074.14,CUST01412,Lindseyshire
1412,1412,8/24/2019,Loaders (Wheeled),0.033687145,37,35,1,0,10074.14,CUST01413,Alexandratown
1413,1413,8/24/2019,Skid Steer Loaders,0.033687145,25,35,1,0,10074.14,CUST01414,South Kennethbury
1414,1414,8/24/2019,Compactors,0.033687145,18,35,1,0,10074.14,CUST01415,Bellton
1415,1415,8/24/2019,Tele Handlers ,0.033687145,0,35,1,0,10074.14,CUST01416,Townsendland
1416,1416,8/25/2019,Backhoe Loader,0.037494772,18,35,1,0,10074.14,CUST01417,Brucestad
1417,1417,8/25/2019,Excavators(crawler),0.037494772,21,35,1,0,10074.14,CUST01418,New Matthew
1418,1418,8/25/2019,Loaders (Wheeled),0.037494772,9,35,1,0,10074.14,CUST01419,North Jeremyton
1419,1419,8/25/2019,Skid Steer Loaders,0.037494772,10,35,1,0,10074.14,CUST01420,Josephshire
1420,1420,,Compactors,-0.037494772,-9,35,1,0,10074.14,CUST01421,Robertsville
1421,1421,8/25/2019,Tele Handlers ,0.037494772,39,35,1,0,10074.14,CUST01422,South Jasonton
1422,1422,8/26/2019,Backhoe Loader,0.035355969,3514,35000,1,0,10074.14,CUST01423,West Michaelbury
1423,1423,8/26/2019,Excavators(crawler),0.035355969,33,35,1,0,10074.14,CUST01424,Hendersonborough
1424,1424,8/26/2019,Loaders (Wheeled),0.035355969,39,35,1,0,10074.14,CUST01425,Charlesmouth
1425,1425,3/15/2025,invalid_data,0.035355969,5,35,1,0,10074.14,CUST01426,Wardmouth
1426,1426,8/26/2019,Compactors,0.035355969,25,35,1,0,10074.14,CUST01427,North Sarahbury
1427,1427,8/26/2019,Tele Handlers ,0.035355969,25,35,1,0,10074.14,CUST01428,Margarettown
1428,1428,8/27/2019,Backhoe Loader,0.036180424,12,35,1,0,10074.14,CUST01429,West Susan
1429,1429,8/27/2019,Excavators(crawler),0.036180424,24,35,1,0,10074.14,CUST01430,Hensonfort
1430,1430,Loaders (Wheeled),,0.036180424,34,35,1,0,10074.14,CUST01431,South Mariatown
1431,1431,8/27/2019,Skid Steer Loaders,0.036180424,42,35,1,0,10074.14,CUST01432,Smithberg
1432,1432,8/27/2019,Compactors,0.036180424,23,35,1,0,10074.14,CUST01433,East Keith
1433,1433,8/27/2019,Tele Handlers ,0.036180424,30,35,1,0,10074.14,CUST01434,Allisontown
1434,1434,8/28/2019,Backhoe Loader,0.039784925,35,35,1,0,10074.14,CUST01435,Taylorstad
1435,1435,8/28/2019,Excavators(crawler),0.039784925,34,35,1,0,10074.14,CUST01436,North Marisaport
1436,1436,8/28/2019,Loaders (Wheeled),0.039784925,29,35,1,0,10074.14,CUST01437,Jonesmouth
1437,1437,8/28/2019,Skid Steer Loaders,0.039784925,15,35,1,0,10074.14,CUST01438,Kylefort
1438,1438,8/28/2019,Compactors,0.039784925,34,35,1,0,10074.14,CUST01439,Michaelberg
1439,1439,8/28/2019,Tele Handlers ,0.039784925,16,35,1,0,10074.14,CUST01440,West Katrina
1440,1440,,invalid_data,-0.039605696,3484,35000,1,0,10074.14,CUST01441,Maryville
1441,1441,8/29/2019,Excavators(crawler),0.039605696,26,35,1,0,10074.14,CUST01442,North Audreyport
1442,1442,8/29/2019,Loaders (Wheeled),0.039605696,7,35,1,0,10074.14,CUST01443,East Sarah
1443,1443,8/29/2019,Skid Steer Loaders,0.039605696,12,35,1,0,10074.14,CUST01444,Hawkinsbury
1444,1444,8/29/2019,Compactors,0.039605696,10,35,1,0,10074.14,CUST01445,Brighttown
1445,1445,8/29/2019,Tele Handlers ,0.039605696,27,35,1,0,10074.14,CUST01446,New Cynthia
1446,1446,8/30/2019,Backhoe Loader,0.031914767,3,35,1,0,10074.14,CUST01447,South Brandonside
1447,1447,8/30/2019,Excavators(crawler),0.031914767,47,35,1,0,10074.14,CUST01448,Kyleport
1448,1448,8/30/2019,Loaders (Wheeled),0.031914767,6,35,1,0,10074.14,CUST01449,Gomezhaven
1449,1449,8/30/2019,Skid Steer Loaders,0.031914767,-11,35,1,0,10074.14,CUST01450,Wilsonmouth
1450,1450,3/15/2025,Compactors,0.031914767,20,35,1,0,10074.14,CUST01451,Andersonfurt
1451,1451,8/30/2019,Tele Handlers ,0.031914767,14,35,1,0,10074.14,CUST01452,Beanberg
1452,1452,Backhoe Loader,8/31/2019,0.027449965,38,35,1,0,10074.14,CUST01453,New Jenniferfurt
1453,1453,8/31/2019,Excavators(crawler),0.027449965,23,35,1,0,10074.14,CUST01454,Sharonside
1454,1454,8/31/2019,Loaders (Wheeled),0.027449965,19,35,1,0,10074.14,CUST01455,Allenfurt
1455,1455,8/31/2019,invalid_data,0.027449965,25,35,1,0,10074.14,CUST01456,Christinaport
1456,1456,8/31/2019,Compactors,0.027449965,-7,35,1,0,10074.14,CUST01457,Port Timothy
1457,1457,8/31/2019,Tele Handlers ,0.027449965,30,35,1,0,10074.14,CUST01458,East Scott
1458,1458,9/1/2019,Backhoe Loader,0.034463806,3574,35000,1,1,10074.14,CUST01459,Simpsonburgh
1459,1459,9/1/2019,Excavators(crawler),0.034463806,59,35,1,1,10074.14,CUST01460,New Christinabury
1460,1460,,Loaders (Wheeled),-0.034463806,26,35,1,1,10074.14,CUST01461,South William
1461,1461,9/1/2019,Skid Steer Loaders,0.034463806,75,35,1,1,10074.14,CUST01462,Hannahhaven
1462,1462,9/1/2019,Compactors,0.034463806,72,35,1,1,10074.14,CUST01463,New Jeffrey
1463,1463,9/1/2019,Tele Handlers ,0.034463806,58,35,1,1,10074.14,CUST01464,New Maxwellborough
1464,1464,9/2/2019,Backhoe Loader,0.038629891,89,35,1,1,10074.14,CUST01465,West Robertborough
1465,1465,9/2/2019,Excavators(crawler),0.038629891,83,35,1,1,10074.14,CUST01466,Johntown
1466,1466,9/2/2019,Loaders (Wheeled),0.038629891,68,35,1,1,10074.14,CUST01467,Rossside
1467,1467,9/2/2019,Skid Steer Loaders,0.038629891,62,35,1,1,10074.14,CUST01468,North Kelly
1468,1468,9/2/2019,Compactors,0.038629891,79,35,1,1,10074.14,CUST01469,East Briana
1469,1469,9/2/2019,Tele Handlers ,0.038629891,61,35,1,1,10074.14,CUST01470,Martinshire
1470,1470,,invalid_data,0.025637758,74,35,1,1,10074.14,CUST01471,West James
1471,1471,9/3/2019,Excavators(crawler),0.025637758,74,35,1,1,10074.14,CUST01472,Grahamtown
1472,1472,9/3/2019,Loaders (Wheeled),0.025637758,79,35,1,1,10074.14,CUST01473,Lake Brittanychester
1473,1473,9/3/2019,Skid Steer Loaders,0.025637758,58,35,1,1,10074.14,CUST01474,South Stephanie
1474,1474,Compactors,9/3/2019,0.025637758,69,35,1,1,10074.14,CUST01475,Theodorefort
1475,1475,3/15/2025,Tele Handlers ,0.025637758,73,35,1,1,10074.14,CUST01476,Jacksonfort
1476,1476,9/4/2019,Backhoe Loader,0.028812108,3559,35000,1,1,10074.14,CUST01477,Wrightberg
1477,1477,9/4/2019,Excavators(crawler),0.028812108,72,35,1,1,10074.14,CUST01478,New Julie
1478,1478,9/4/2019,Loaders (Wheeled),0.028812108,102,35,1,1,10074.14,CUST01479,Donnahaven
1479,1479,9/4/2019,Skid Steer Loaders,0.028812108,71,35,1,1,10074.14,CUST01480,New Mistyberg
1480,1480,,Compactors,-0.028812108,32,35,1,1,10074.14,CUST01481,Lake Kevin
1481,1481,9/4/2019,Tele Handlers ,0.028812108,91,35,1,1,10074.14,CUST01482,Matthewsview
1482,1482,9/5/2019,Backhoe Loader,0.03216967,88,35,1,1,10074.14,CUST01483,Angelachester
1483,1483,9/5/2019,Excavators(crawler),0.03216967,79,35,1,1,10074.14,CUST01484,Richardview
1484,1484,9/5/2019,Loaders (Wheeled),0.03216967,66,35,1,1,10074.14,CUST01485,New Sue
1485,1485,9/5/2019,invalid_data,0.03216967,68,35,1,1,10074.14,CUST01486,Jasonhaven
1486,1486,9/5/2019,Compactors,0.03216967,64,35,1,1,10074.14,CUST01487,North Raymondhaven
1487,1487,9/5/2019,Tele Handlers ,0.03216967,75,35,1,1,10074.14,CUST01488,Port Markmouth
1488,1488,9/6/2019,Backhoe Loader,0.030429155,85,35,1,1,10074.14,CUST01489,Taylorfort
1489,1489,9/6/2019,Excavators(crawler),0.030429155,62,35,1,1,10074.14,CUST01490,Robertmouth
1490,1490,,Loaders (Wheeled),0.030429155,76,35,1,1,10074.14,CUST01491,Anthonyberg
1491,1491,9/6/2019,Skid Steer Loaders,0.030429155,65,35,1,1,10074.14,CUST01492,South Alejandrostad
1492,1492,9/6/2019,Compactors,0.030429155,54,35,1,1,10074.14,CUST01493,Paulland
1493,1493,9/6/2019,Tele Handlers ,0.030429155,73,35,1,1,10074.14,CUST01494,Lynnview
1494,1494,9/7/2019,Backhoe Loader,0.032918451,3569,35000,1,1,10074.14,CUST01495,West Lee
1495,1495,9/7/2019,Excavators(crawler),0.032918451,61,35,1,1,10074.14,CUST01496,Mitchellstad
1496,1496,Loaders (Wheeled),9/7/2019,0.032918451,59,35,1,1,10074.14,CUST01497,Port Ianville
1497,1497,9/7/2019,Skid Steer Loaders,0.032918451,65,35,1,1,10074.14,CUST01498,Dickersonstad
1498,1498,9/7/2019,Compactors,0.032918451,87,35,1,1,10074.14,CUST01499,Joshualand
1499,1499,9/7/2019,Tele Handlers ,0.032918451,66,35,1,1,10074.14,CUST01500,New Matthewstad
1500,1500,3/15/2025,invalid_data,-0.029616648,51,35,1,1,10074.14,CUST01501,North Eric
1501,1501,9/8/2019,Excavators(crawler),0.029616648,72,35,1,1,10074.14,CUST01502,Adkinsview
1502,1502,9/8/2019,Loaders (Wheeled),0.029616648,87,35,1,1,10074.14,CUST01503,West Jenniferburgh
1503,1503,9/8/2019,Skid Steer Loaders,0.029616648,74,35,1,1,10074.14,CUST01504,North Christina
1504,1504,9/8/2019,Compactors,0.029616648,74,35,1,1,10074.14,CUST01505,New Donaldchester
1505,1505,9/8/2019,Tele Handlers ,0.029616648,62,35,1,1,10074.14,CUST01506,South Aaron
1506,1506,9/9/2019,Backhoe Loader,0.024112317,63,35,1,1,10074.14,CUST01507,Matthewbury
1507,1507,9/9/2019,Excavators(crawler),0.024112317,59,35,1,1,10074.14,CUST01508,New Ericstad
1508,1508,9/9/2019,Loaders (Wheeled),0.024112317,71,35,1,1,10074.14,CUST01509,Juanville
1509,1509,9/9/2019,Skid Steer Loaders,0.024112317,59,35,1,1,10074.14,CUST01510,Paulhaven
1510,1510,,Compactors,0.024112317,76,35,1,1,10074.14,CUST01511,Kevintown
1511,1511,9/9/2019,Tele Handlers ,0.024112317,79,35,1,1,10074.14,CUST01512,South Davidburgh
1512,1512,9/10/2019,Backhoe Loader,0.0310465,3589,35000,1,1,10074.14,CUST01513,Brownview
1513,1513,9/10/2019,Excavators(crawler),0.0310465,60,35,1,1,10074.14,CUST01514,Valerietown
1514,1514,9/10/2019,Loaders (Wheeled),0.0310465,70,35,1,1,10074.14,CUST01515,West Mariatown
1515,1515,9/10/2019,invalid_data,0.0310465,79,35,1,1,10074.14,CUST01516,Lake Davidstad
1516,1516,9/10/2019,Compactors,0.0310465,53,35,1,1,10074.14,CUST01517,Port Mary
1517,1517,9/10/2019,Tele Handlers ,0.0310465,80,35,1,1,10074.14,CUST01518,Torresborough
1518,1518,Backhoe Loader,9/11/2019,0.037721796,102,35,1,1,10074.14,CUST01519,North Josephberg
1519,1519,9/11/2019,Excavators(crawler),0.037721796,81,35,1,1,10074.14,CUST01520,New Mike
1520,1520,,Loaders (Wheeled),-0.037721796,36,35,1,1,10074.14,CUST01521,Davidburgh
1521,1521,9/11/2019,Skid Steer Loaders,0.037721796,57,35,1,1,10074.14,CUST01522,Warnertown
1522,1522,9/11/2019,Compactors,0.037721796,73,35,1,1,10074.14,CUST01523,West Victorburgh
1523,1523,9/11/2019,Tele Handlers ,0.037721796,60,35,1,1,10074.14,CUST01524,Shawberg
1524,1524,9/12/2019,Backhoe Loader,0.035710445,72,35,1,1,10074.14,CUST01525,Browntown
1525,1525,3/15/2025,Excavators(crawler),0.035710445,62,35,1,1,10074.14,CUST01526,Lake Bobby
1526,1526,9/12/2019,Loaders (Wheeled),0.035710445,72,35,1,1,10074.14,CUST01527,Baileyport
1527,1527,9/12/2019,Skid Steer Loaders,0.035710445,68,35,1,1,10074.14,CUST01528,North Jamesbury
1528,1528,9/12/2019,Compactors,0.035710445,93,35,1,1,10074.14,CUST01529,Port Kevin
1529,1529,9/12/2019,Tele Handlers ,0.035710445,69,35,1,1,10074.14,CUST01530,Port Eddie
1530,1530,,invalid_data,0.028760331,3565,35000,1,1,10074.14,CUST01531,West Benjamin
1531,1531,9/13/2019,Excavators(crawler),0.028760331,69,35,1,1,10074.14,CUST01532,West Jacob
1532,1532,9/13/2019,Loaders (Wheeled),0.028760331,68,35,1,1,10074.14,CUST01533,Abigailfort
1533,1533,9/13/2019,Skid Steer Loaders,0.028760331,65,35,1,1,10074.14,CUST01534,Davidstad
1534,1534,9/13/2019,Compactors,0.028760331,86,35,1,1,10074.14,CUST01535,Rodriguezstad
1535,1535,9/13/2019,Tele Handlers ,0.028760331,74,35,1,1,10074.14,CUST01536,West Kyleburgh
1536,1536,9/14/2019,Backhoe Loader,0.026968037,53,35,1,1,10074.14,CUST01537,East Joelland
1537,1537,9/14/2019,Excavators(crawler),0.026968037,97,35,1,1,10074.14,CUST01538,Adammouth
1538,1538,9/14/2019,Loaders (Wheeled),0.026968037,54,35,1,1,10074.14,CUST01539,Kimshire
1539,1539,9/14/2019,Skid Steer Loaders,0.026968037,71,35,1,1,10074.14,CUST01540,Lake Justinburgh
1540,1540,Compactors,,-0.026968037,43,35,1,1,10074.14,CUST01541,Villashire
1541,1541,9/14/2019,Tele Handlers ,0.026968037,65,35,1,1,10074.14,CUST01542,Danielberg
1542,1542,9/15/2019,Backhoe Loader,0.030620333,75,35,1,1,10074.14,CUST01543,South Michael
1543,1543,9/15/2019,Excavators(crawler),0.030620333,55,35,1,1,10074.14,CUST01544,South Donna
1544,1544,9/15/2019,Loaders (Wheeled),0.030620333,81,35,1,1,10074.14,CUST01545,North Robert
1545,1545,9/15/2019,invalid_data,0.030620333,60,35,1,1,10074.14,CUST01546,North Melissa
1546,1546,9/15/2019,Compactors,0.030620333,57,35,1,1,10074.14,CUST01547,North Rebeccaberg
1547,1547,9/15/2019,Tele Handlers ,0.030620333,76,35,1,1,10074.14,CUST01548,Nashchester
1548,1548,9/16/2019,Backhoe Loader,0.032464403,3586,35000,1,1,10074.14,CUST01549,Royton
1549,1549,9/16/2019,Excavators(crawler),0.032464403,72,35,1,1,10074.14,CUST01550,Johnview
1550,1550,3/15/2025,Loaders (Wheeled),0.032464403,96,35,1,1,10074.14,CUST01551,North Phyllis
1551,1551,9/16/2019,Skid Steer Loaders,0.032464403,70,35,1,1,10074.14,CUST01552,East Stephanie
1552,1552,9/16/2019,Compactors,0.032464403,65,35,1,1,10074.14,CUST01553,Ginamouth
1553,1553,9/16/2019,Tele Handlers ,0.032464403,68,35,1,1,10074.14,CUST01554,North Kenneth
1554,1554,9/17/2019,Backhoe Loader,0.0378373,67,35,1,1,10074.14,CUST01555,Hoffmanton
1555,1555,9/17/2019,Excavators(crawler),0.0378373,73,35,1,1,10074.14,CUST01556,Tiffanyhaven
1556,1556,9/17/2019,Loaders (Wheeled),0.0378373,51,35,1,1,10074.14,CUST01557,Matthewtown
1557,1557,9/17/2019,Skid Steer Loaders,0.0378373,61,35,1,1,10074.14,CUST01558,Santosborough
1558,1558,9/17/2019,Compactors,0.0378373,84,35,1,1,10074.14,CUST01559,South Rodneyport
1559,1559,9/17/2019,Tele Handlers ,0.0378373,78,35,1,1,10074.14,CUST01560,New Bethanyshire
1560,1560,,invalid_data,-0.03203027,46,35,1,1,10074.14,CUST01561,Kelseystad
1561,1561,9/18/2019,Excavators(crawler),0.03203027,62,35,1,1,10074.14,CUST01562,New Sarahhaven
1562,1562,Loaders (Wheeled),9/18/2019,0.03203027,76,35,1,1,10074.14,CUST01563,North Whitneyland
1563,1563,9/18/2019,Skid Steer Loaders,0.03203027,65,35,1,1,10074.14,CUST01564,New Cindy
1564,1564,9/18/2019,Compactors,0.03203027,55,35,1,1,10074.14,CUST01565,Suttonhaven
1565,1565,9/18/2019,Tele Handlers ,0.03203027,70,35,1,1,10074.14,CUST01566,Veronicaview
1566,1566,9/19/2019,Backhoe Loader,0.029959176,3565,35000,1,1,10074.14,CUST01567,Jessechester
1567,1567,9/19/2019,Excavators(crawler),0.029959176,83,35,1,1,10074.14,CUST01568,North Tonyfurt
1568,1568,9/19/2019,Loaders (Wheeled),0.029959176,77,35,1,1,10074.14,CUST01569,Hannahtown
1569,1569,9/19/2019,Skid Steer Loaders,0.029959176,65,35,1,1,10074.14,CUST01570,Lake Cassandraton
1570,1570,,Compactors,0.029959176,76,35,1,1,10074.14,CUST01571,Courtneyview
1571,1571,9/19/2019,Tele Handlers ,0.029959176,76,35,1,1,10074.14,CUST01572,North Terristad
1572,1572,9/20/2019,Backhoe Loader,0.034874042,76,35,1,1,10074.14,CUST01573,Port Tiffanyburgh
1573,1573,9/20/2019,Excavators(crawler),0.034874042,66,35,1,1,10074.14,CUST01574,Elizabethbury
1574,1574,9/20/2019,Loaders (Wheeled),0.034874042,89,35,1,1,10074.14,CUST01575,Lake Deanna
1575,1575,3/15/2025,invalid_data,0.034874042,50,35,1,1,10074.14,CUST01576,Lake Emily
1576,1576,9/20/2019,Compactors,0.034874042,79,35,1,1,10074.14,CUST01577,Lake Angelatown
1577,1577,9/20/2019,Tele Handlers ,0.034874042,64,35,1,1,10074.14,CUST01578,Ronaldport
1578,1578,9/21/2019,Backhoe Loader,0.02726277,70,35,1,1,10074.14,CUST01579,West Jenniferfurt
1579,1579,9/21/2019,Excavators(crawler),0.02726277,56,35,1,1,10074.14,CUST01580,Ambershire
1580,1580,,Loaders (Wheeled),-0.02726277,40,35,1,1,10074.14,CUST01581,New Amber
1581,1581,9/21/2019,Skid Steer Loaders,0.02726277,84,35,1,1,10074.14,CUST01582,Jonathanport
1582,1582,9/21/2019,Compactors,0.02726277,75,35,1,1,10074.14,CUST01583,Cherylberg
1583,1583,9/21/2019,Tele Handlers ,0.02726277,62,35,1,1,10074.14,CUST01584,Thomasberg
1584,1584,Backhoe Loader,9/22/2019,0.029110823,3556,35000,1,1,10074.14,CUST01585,Port Tonyaville
1585,1585,9/22/2019,Excavators(crawler),0.029110823,76,35,1,1,10074.14,CUST01586,South Robinfort
1586,1586,9/22/2019,Loaders (Wheeled),0.029110823,58,35,1,1,10074.14,CUST01587,North Kathyshire
1587,1587,9/22/2019,Skid Steer Loaders,0.029110823,61,35,1,1,10074.14,CUST01588,Curtisland
1588,1588,9/22/2019,Compactors,0.029110823,70,35,1,1,10074.14,CUST01589,Carsonhaven
1589,1589,9/22/2019,Tele Handlers ,0.029110823,57,35,1,1,10074.14,CUST01590,Chandlerport
1590,1590,,invalid_data,0.027370308,74,35,1,1,10074.14,CUST01591,New Allenberg
1591,1591,9/23/2019,Excavators(crawler),0.027370308,56,35,1,1,10074.14,CUST01592,Melaniefort
1592,1592,9/23/2019,Loaders (Wheeled),0.027370308,66,35,1,1,10074.14,CUST01593,Port Philiphaven
1593,1593,9/23/2019,Skid Steer Loaders,0.027370308,67,35,1,1,10074.14,CUST01594,Benitezview
1594,1594,9/23/2019,Compactors,0.027370308,82,35,1,1,10074.14,CUST01595,Lake Paula
1595,1595,9/23/2019,Tele Handlers ,0.027370308,77,35,1,1,10074.14,CUST01596,New Brandonberg
1596,1596,9/24/2019,Backhoe Loader,0.033687145,80,35,1,1,10074.14,CUST01597,North Elizabethhaven
1597,1597,9/24/2019,Excavators(crawler),0.033687145,80,35,1,1,10074.14,CUST01598,Lake Dylanmouth
1598,1598,9/24/2019,Loaders (Wheeled),0.033687145,64,35,1,1,10074.14,CUST01599,West Edwardbury
1599,1599,9/24/2019,Skid Steer Loaders,0.033687145,68,35,1,1,10074.14,CUST01600,Michaelburgh
1600,1600,3/15/2025,Compactors,-0.033687145,35,35,1,1,10074.14,CUST01601,Turnerside
